,track_id,genre,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
667,5aZrmUOr1kL5U6cg0WZNyw,"['atl hip hop', 'rap', 'trap']",21 Savage,0.844,0.454,1,-9.028,1,0.259,0.0723,0.787,0.126,0.274,155.029
668,6g0TAJ1grweRwBMLQyiZFb,"['atl hip hop', 'rap', 'trap']",21 Savage,0.779,0.597,9,-9.652,0,0.434,0.723,4.47e-05,0.0508,0.646,173.986
669,2fQrGHiQOvpL9UgPvtYy6G,"['atl hip hop', 'rap', 'trap']",21 Savage,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016
670,7LAhKXDNWwq3CmnFP3UIOP,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,0.739,0.405,0,-10.897,1,0.0852,0.442,0.211,0.158,0.127,157.09
671,6HR1z11h0ROUlWP4Kx8Z7G,"['atl hip hop', 'rap', 'trap']",21 Savage,0.9,0.365,10,-6.395,0,0.235,0.147,0.185,0.179,0.136,135.003
672,2D2w9943rsnJOGCrI4aMQp,"['atl hip hop', 'rap', 'trap']",21 Savage,0.862,0.274,0,-5.818,0,0.484,0.0974,0.185,0.183,0.146,77.493
673,0tdCy39PgWN8LFWu34ORn3,"['atl hip hop', 'rap', 'trap']",21 Savage,0.845,0.399,1,-7.509,1,0.309,0.00525,0.74,0.102,0.148,143.049
674,7sO5G9EABYOXQKNPNiE9NR,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007
675,5u6vkDnOyaf8LsteDAj2ub,"['atl hip hop', 'rap', 'trap']",21 Savage,0.782,0.436,2,-7.033,1,0.155,0.331,1.3e-05,0.342,0.243,82.994
676,2Grb4G6t9VIqo6moKUloom,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963
677,41EKwqBy5rPsjxIWXAkobc,"['atl hip hop', 'rap', 'trap']",21 Savage,0.879,0.41,8,-9.233,1,0.551,0.000897,2.09e-05,0.108,0.0703,80.011
678,4y66YZn8Bopcsumft1r39M,"['atl hip hop', 'rap', 'trap']",21 Savage,0.864,0.608,1,-10.567,0,0.275,0.0531,1.2e-05,0.078,0.963,80.225
679,5j8sYRvWdZM8TgVJXYad1B,"['atl hip hop', 'rap', 'trap']",21 Savage,0.96,0.55,5,-8.012,0,0.197,0.0187,0.0,0.112,0.798,130.022
680,27gIYiauwut951G7lpt9Zr,"['atl hip hop', 'rap', 'trap']",21 Savage,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022
681,4UW4GsTVETXP2mzXfMT2iC,"['atl hip hop', 'rap', 'trap']",21 Savage,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994
682,1nbYiPgDJ4T3t46Is5Zc26,"['atl hip hop', 'rap', 'trap']",21 Savage,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982
683,2rjbWlEDTx4tfajRaMs8Fw,"['atl hip hop', 'rap', 'trap']",21 Savage,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16e-06,0.454,0.306,84.022
684,1VXVS7GZN9yfbzaWcWq2eo,"['atl hip hop', 'rap', 'trap']",21 Savage,0.809,0.461,10,-5.677,0,0.0907,0.000832,4.43e-05,0.143,0.325,85.992
685,51w3e5PWpRCus9wpkVLIwc,"['atl hip hop', 'rap', 'trap']",21 Savage,0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.189,0.408,173.368
686,1SHei85qV8JtytFwJq3MkF,"['atl hip hop', 'rap', 'trap']",21 Savage,0.904,0.575,1,-7.823,1,0.346,0.0493,0.0,0.256,0.359,141.039
687,3WXJOVqIyZKSkdLa82PF0L,"['atl hip hop', 'rap', 'trap']",21 Savage,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972
688,7FDV5ELOJHCGLe52AnttEd,"['dance pop', 'reggae fusion']",Shaggy,0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531
689,3WkibOpDF7cQ5xntM1epyf,"['dance pop', 'reggae fusion']",Shaggy,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759
690,6SMHgPgNkhe9lneNTbgtel,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",Al Green,0.822,0.457,6,-10.937,1,0.235,0.214,0.000397,0.0766,0.73,99.16
691,2ovQ5MCx91XVjgVWEPfvks,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917
692,2T8bL4YC49Ska1yl74qcS0,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23
693,795LIYKphBOsvyMh5hZaPk,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.423,0.643,6,-7.261,1,0.287,0.0455,0.0,0.172,0.708,84.336
694,31I3Rt1bPa2LrE74DdNizO,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482
695,2MIBAmYwiuGoKUlpq9B9sZ,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029
696,14blxrgE0VWAgv5aF2wWmx,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962
697,2aHlRZIGUFThu3eQePm6yI,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.693,0.504,6,-8.306,1,0.238,0.00299,0.0,0.695,0.723,102.139
698,5CaXxLM568tBh1PwhXdciZ,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164
699,4OKXvqtfwlvY2fYJ2lzHPH,"['hip hop', 'rap']","Tyler, The Creator",0.712,0.759,11,-5.397,1,0.334,0.016,0.0808,0.217,0.738,79.103
700,0SCEdR34DyPTgNWvho3zLF,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.675,0.747,3,-4.46,0,0.0741,0.00738,0.0,0.121,0.255,152.928
701,2HEsewd9dzzLg4751JIS4p,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.7,0.742,8,-5.233,1,0.347,0.435,0.0,0.092,0.635,140.172
702,3WRIaWsws011vHMd9uzPjG,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.734,0.683,1,-6.105,1,0.0776,0.013,0.0,0.28,0.445,162.038
703,1WlU4jsJ8AoTB96dgd8LJA,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.853,0.805,11,-3.331,0,0.202,0.146,0.0515,0.204,0.879,134.55
704,5YP6yKgGGsXKukqxXypVAf,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.728,0.628,1,-4.766,1,0.191,0.01,6.53e-05,0.0735,0.393,160.94
705,7wcyO1rrH3Ru4t659IjG41,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.781,0.597,10,-6.794,0,0.23,0.0415,0.0,0.152,0.544,158.043
706,4HfaOznGhHYWqPtpLYz2PB,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.953,0.38,8,-4.941,1,0.261,0.00957,0.0,0.127,0.128,133.941
707,1I3ZAmPmbFV78oNKnibOiW,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.824,0.595,11,-6.346,1,0.091,0.0571,3.7e-06,0.0876,0.157,140.039
708,2QEnZJ8FwpBoyLKcFcgceT,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.801,0.774,1,-5.125,1,0.157,0.0365,3.03e-06,0.114,0.321,144.988
709,4ANFPo7dzs2DdPuONXC9bp,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.881,0.549,10,-5.589,1,0.272,0.0091,0.0,0.137,0.202,144.019
710,49QVOdWgGagzLrThkIqtK6,"['chicago rap', 'melodic rap']",Juice WRLD,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001
711,3oDkdAySo1VQQG0ptV7uwa,"['chicago rap', 'melodic rap']",Juice WRLD,0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935
712,285pBltuF7vW8TeWk8hdRR,"['chicago rap', 'melodic rap']",Juice WRLD,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903
713,4VXIryQMWpIdGgYR4TrjT1,"['chicago rap', 'melodic rap']",Juice WRLD,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989
714,2ztyTz3H928W2bVb9qXBlB,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.645,0.785,6,-6.016,0,0.365,0.0705,0.000111,0.38,0.673,172.174
715,4TWflhgevIGo448fWc6mQq,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,0.936,0.559,7,-8.587,0,0.157,0.479,0.0,0.128,0.527,112.347
716,59ywHNwwchG4nZJMLyxSzd,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022
717,4TzXqUIcdpAmre24puQ6Uu,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,0.88,0.335,1,-8.742,1,0.297,0.226,0.0,0.107,0.213,140.061
718,4W9XGjEUVG9junR70FOLii,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,0.959,0.539,4,-6.611,0,0.0958,0.172,0.0,0.108,0.657,103.0
719,32iPykTXUNZ9oGyACGUybq,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,0.883,0.544,2,-7.92,1,0.233,0.507,1.6e-06,0.08,0.114,129.993
720,5vnuJ8EopkP5dHukpOmT3L,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.678,0.636,1,-3.155,1,0.0782,0.0064,8.38e-06,0.177,0.0636,83.071
721,2BuBXn15gj4MNYZydyWgrk,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.874,0.485,0,-3.026,1,0.171,0.0487,0.0,0.299,0.322,92.001
722,4LKSaRoKNnlpKXTT663BrT,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.621,0.678,8,-4.104,1,0.197,0.142,0.0,0.098,0.0883,88.677
723,6bGwKHXHNLmTy6yt147FPh,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.46,0.697,6,-5.954,0,0.325,0.0186,0.0,0.362,0.701,153.426
724,2cDCojn6uIBM6A5xTAbl3H,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048
725,2P3SLxeQHPqh8qKB6gtJY2,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956
726,0AOvNRgl0SMfOibWA5bP8o,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994
727,712uvW1Vezq8WpQi38v2L9,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954
728,3aGibUHhQyBsyumYHylw0K,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878
729,7tC6nVqWp4FALU6I3li1g9,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986
730,4odAJ4IxmYzy3co4TeYP24,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913
731,3hKPfWwm32Nv7Xj57lrxeC,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968
732,3uubYELqTxIOqGalMtUq63,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891
733,1P9LiOkE3LnKSYsoz1F8A7,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842
734,0Omhxcy38tjNxqVZshdfpf,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684
735,4suzR7RVn00QijvJPkMVMf,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.706,0.557,0,-5.8,1,0.0813,0.0347,0.0,0.276,0.205,132.98
736,0gvQoTWRxsW5Rd7KgPp0u3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011
737,1PKNKessUE10zYclDWNRfE,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.678,0.562,3,-9.197,0,0.508,0.193,0.0,0.104,0.566,94.241
738,0lJZRic5kToowUXH35uy7P,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115
739,28J8MZFrSMvd5gWxAGRBq1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.588,0.479,1,-7.039,1,0.281,0.604,7.2e-06,0.527,0.434,150.414
740,2PESSRrfGBuDrJ1I7rm8dc,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516
741,6knMRkrveokIBJLvno6WVe,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.414,0.78,7,-5.741,1,0.362,0.36,0.0,0.869,0.509,80.972
742,5kpnUpMNV9dPNCKY7JtW3Q,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.838,0.505,1,-9.354,1,0.383,0.548,0.00127,0.211,0.407,110.029
743,62vpWI1CHwFy7tMIcSStl8,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45
744,16qYlQ6koFxYVbiJbGHblz,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.89,0.393,4,-10.821,0,0.267,0.331,8.81e-06,0.283,0.304,128.084
745,4Tjh34RS4ACZ6f6srlDBg8,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.516,0.738,11,-7.209,1,0.414,0.28,0.0,0.621,0.599,175.427
746,6Ius4TC0L3cN74HT7ENE6e,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.517,0.705,6,-8.205,0,0.364,0.0751,0.0,0.128,0.584,175.906
747,6onwlDmIVKE8bBgyBRSuS0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.715,0.652,6,-7.909,0,0.396,0.101,0.0,0.11,0.498,109.28
748,7EulRO07ZgchxqKUHb8Pvc,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.679,0.648,2,-5.892,1,0.445,0.145,0.0,0.182,0.635,94.378
749,6tZ3b7ik1QDXFAZlXib0YZ,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079
750,1AT4xjNarTswd0UZ5FlmKF,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.869,0.385,4,-7.801,1,0.297,0.135,0.0,0.0931,0.596,149.897
751,2UciqgwVDwro0fev3MFbxJ,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817
752,7yotKA30dwTKNEGomV9ZsI,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882
753,4C2jxg2GZsvttTiHpWP5ZL,"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",Otis Redding,0.389,0.277,9,-13.15,1,0.0279,0.495,0.0,0.138,0.402,141.75
754,3zBhihYUHBmGd2bcQIobrF,"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",Otis Redding,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621
755,4YZbVct8l9MnAVIROnLQdx,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003
756,1fOkmYW3ZFkkjIdOZSf596,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569
757,3GZD6HmiNUhxXYf8Gch723,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061
758,4QhWbupniDd44EDtnh2bFJ,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989
759,5lcyIeEfwZTs8Ajw3kdF7P,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.429,0.736,5,-8.017,1,0.222,0.0696,0.0,0.0852,0.379,89.262
760,2ohegz9maxzroKBu9YhcCM,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.394,0.433,8,-13.473,1,0.374,0.485,7.81e-05,0.817,0.394,118.988
761,6MEDfjHxnVNcYmHe3mM6L2,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.479,0.558,11,-6.074,1,0.179,0.227,0.0,0.0808,0.8,83.465
762,6jypaMkKsoc5npsVzxhksl,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.706,0.57,11,-7.129,1,0.0841,0.689,0.0698,0.288,0.96,115.864
763,7DfFc7a6Rwfi3YQMRbDMau,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83
764,34xTFwjPQ1dC6uJmleno7x,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698
765,5k8LB57xOq8UUNVaKWSqrf,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.266,0.678,1,-12.364,1,0.508,0.769,9.37e-05,0.503,0.201,83.434
766,2LMkwUfqC6S6s6qDVlEuzV,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.444,0.0924,0,-15.605,1,0.0366,0.784,0.0,0.304,0.219,108.917
767,1VZLEW5ZfcAbKZ94XQiSZF,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.827,0.673,5,-8.401,0,0.23,0.192,0.00136,0.146,0.779,78.007
768,5GUYJTQap5F3RDQiCOJhrS,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.572,0.209,8,-10.413,1,0.0313,0.765,0.0,0.356,0.446,80.069
769,2JUqYobT8NvARdPmc4ES2x,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.513,0.131,0,-12.787,1,0.467,0.983,0.00414,0.12,0.814,105.808
770,3xKsf9qdS1CyvXSMEid6g8,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738
771,19YKaevk2bce4odJkP5L22,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.543,0.394,8,-9.637,1,0.0864,0.695,0.000239,0.108,0.118,137.811
772,2ZWlPOoWh0626oTaHrnl2a,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362
